OrientationDeg,1635830348399,3534149702145,282,-5,-47
OrientationDeg,1635830348415,3534165702145,282,-5,-47
OrientationDeg,1635830348431,3534181702145,282,-5,-47
OrientationDeg,1635830348447,3534197702145,282,-5,-47
OrientationDeg,1635830348462,3534213702145,282,-5,-47
OrientationDeg,1635830348478,3534229702145,282,-5,-47
OrientationDeg,1635830348494,3534245702145,282,-5,-47
OrientationDeg,1635830348510,3534261702145,282,-5,-47
OrientationDeg,1635830348526,3534277702145,282,-5,-47
OrientationDeg,1635830348542,3534293702145,282,-5,-47
OrientationDeg,1635830348558,3534309702145,282,-5,-47
OrientationDeg,1635830348574,3534325702145,282,-5,-47
OrientationDeg,1635830348590,3534341702145,282,-5,-47
OrientationDeg,1635830348606,3534357702145,282,-5,-47
OrientationDeg,1635830348622,3534373702145,282,-5,-47
OrientationDeg,1635830348638,3534389702145,282,-5,-47
OrientationDeg,1635830348655,3534405702145,282,-5,-47
OrientationDeg,1635830348671,3534421702145,282,-5,-47
OrientationDeg,1635830348687,3534437702145,282,-5,-47
OrientationDeg,1635830348703,3534453702145,282,-5,-47
OrientationDeg,1635830348718,3534469702145,282,-5,-47
OrientationDeg,1635830348734,3534485702145,282,-5,-47
OrientationDeg,1635830348750,3534501702145,282,-5,-47
OrientationDeg,1635830348766,3534517702145,282,-5,-47
OrientationDeg,1635830348782,3534533702145,282,-5,-47
OrientationDeg,1635830348798,3534549702145,282,-5,-47
OrientationDeg,1635830348814,3534565702145,282,-5,-47
OrientationDeg,1635830348830,3534581702145,282,-5,-47
OrientationDeg,1635830348846,3534597702145,282,-5,-47
OrientationDeg,1635830348862,3534613702145,282,-5,-47
OrientationDeg,1635830348878,3534629702145,282,-5,-47
OrientationDeg,1635830348894,3534645702145,282,-5,-47
OrientationDeg,1635830348911,3534661702145,282,-5,-47
OrientationDeg,1635830348927,3534677702145,282,-5,-47
OrientationDeg,1635830348943,3534693702145,282,-5,-47
OrientationDeg,1635830348959,3534709702145,282,-5,-47
OrientationDeg,1635830348975,3534725702145,282,-5,-47
OrientationDeg,1635830348990,3534741702145,282,-5,-47
OrientationDeg,1635830349006,3534757702145,282,-5,-47
OrientationDeg,1635830349022,3534773702145,282,-5,-47
OrientationDeg,1635830349038,3534789702145,282,-5,-47
OrientationDeg,1635830349054,3534805702145,282,-5,-47
OrientationDeg,1635830349070,3534821702145,283,-5,-47
OrientationDeg,1635830349086,3534837702145,283,-5,-47
OrientationDeg,1635830349102,3534853702145,283,-5,-47
OrientationDeg,1635830349118,3534869702145,283,-5,-47
OrientationDeg,1635830349134,3534885702145,283,-5,-47
OrientationDeg,1635830349150,3534901702145,283,-5,-47
OrientationDeg,1635830349166,3534917702145,283,-5,-47
OrientationDeg,1635830349183,3534933702145,283,-5,-47
OrientationDeg,1635830349199,3534949702145,283,-5,-47
OrientationDeg,1635830349215,3534965702145,283,-5,-47
OrientationDeg,1635830349231,3534981702145,283,-5,-47
OrientationDeg,1635830349247,3534997702145,283,-5,-47
OrientationDeg,1635830349262,3535013702145,283,-5,-47
OrientationDeg,1635830349278,3535029702145,283,-5,-47
OrientationDeg,1635830349294,3535045702145,283,-5,-47
OrientationDeg,1635830349310,3535061702145,283,-5,-47
OrientationDeg,1635830349326,3535077702145,283,-5,-47
OrientationDeg,1635830349342,3535093702145,283,-5,-47
OrientationDeg,1635830349358,3535109702145,283,-5,-47
OrientationDeg,1635830349374,3535125702145,283,-5,-47
Status,0,33,0,1,8,1575420032,15.70,298.00,12.00,1,1,1,15.7
Status,0,33,1,1,10,1575420032,21.10,4.00,43.00,1,1,1,21.1
Status,0,33,2,1,18,1575420032,15.90,135.00,45.00,1,1,1,15.9
Status,0,33,3,1,23,1575420032,21.30,52.00,36.00,1,1,1,21.3
Status,0,33,4,1,27,1575420032,17.10,270.00,28.00,1,1,1,17.1
Status,0,33,5,1,31,1575420032,13.30,189.00,23.00,1,1,1,13.3
Status,0,33,6,1,32,1575420032,28.70,296.00,61.00,1,1,1,28.7
Status,0,33,7,1,24,1575420032,0.00,45.00,16.00,0,1,1,0.0
Status,0,33,8,1,25,1575420032,0.00,125.00,4.00,0,1,1,0.0
Status,0,33,9,3,5,1602562560,17.50,313.00,34.00,1,1,0,17.5
Status,0,33,10,3,4,1605374976,16.20,14.00,27.00,1,1,0,16.2
Status,0,33,11,3,14,1598062464,0.00,82.00,21.00,0,1,0,0.0
Status,0,33,12,3,6,1599750016,0.00,261.00,2.00,0,1,0,0.0
Status,0,33,13,3,18,1600312448,0.00,171.00,25.00,0,1,0,0.0
Status,0,33,14,3,15,1602000000,0.00,136.00,19.00,0,1,0,0.0
Status,0,33,15,3,20,1603124992,0.00,323.00,35.00,0,1,0,0.0
Status,0,33,16,3,19,1603687552,0.00,210.00,66.00,0,1,0,0.0
Status,0,33,17,5,16,1561097984,23.00,28.00,54.00,1,1,0,23.0
Status,0,33,18,5,12,1561097984,17.90,215.00,54.00,1,1,0,17.9
Status,0,33,19,5,11,1561097984,20.30,296.00,39.00,1,1,0,20.3
Status,0,33,20,5,6,1561097984,19.30,26.00,63.00,0,1,0,19.3
Status,0,33,21,5,1,1561097984,0.00,97.00,13.00,0,1,0,0.0
Status,0,33,22,5,2,1561097984,0.00,160.00,68.00,0,1,0,0.0
Status,0,33,23,5,3,1561097984,0.00,115.00,47.00,0,1,0,0.0
Status,0,33,24,5,5,1561097984,0.00,229.00,59.00,0,1,0,0.0
Status,0,33,25,5,7,1561097984,0.00,149.00,7.00,0,1,0,0.0
Status,0,33,26,5,8,1561097984,0.00,104.00,50.00,0,1,0,0.0
Status,0,33,27,5,9,1561097984,0.00,19.00,77.00,0,1,0,0.0
Status,0,33,28,5,10,1561097984,0.00,161.00,10.00,0,1,0,0.0
Status,0,33,29,5,13,1561097984,0.00,91.00,61.00,0,1,0,0.0
Status,0,33,30,5,14,1561097984,0.00,281.00,14.00,0,1,0,0.0
Status,0,33,31,5,21,1561097984,0.00,7.00,42.00,0,1,0,0.0
Status,0,33,32,5,22,1561097984,0.00,57.00,14.00,0,1,0,0.0
OrientationDeg,1635830349391,3535141702145,283,-5,-47
OrientationDeg,1635830349406,3535157702145,283,-5,-47
Fix,GPS,18.6581331,78.1161818,248.166016,0.000000,30.175798,0.000000,1635830348000,3.4380372,0.0,3532741673599
OrientationDeg,1635830349422,3535173702145,283,-5,-47
Status,1635830348000,33,0,1,8,1575420032,15.70,298.00,12.00,1,1,1,15.7
Status,1635830348000,33,1,1,10,1575420032,21.10,4.00,43.00,1,1,1,21.1
Status,1635830348000,33,2,1,18,1575420032,15.90,135.00,45.00,1,1,1,15.9
Status,1635830348000,33,3,1,23,1575420032,21.60,52.00,36.00,1,1,1,21.6
Status,1635830348000,33,4,1,27,1575420032,17.10,270.00,28.00,1,1,1,17.1
Status,1635830348000,33,5,1,31,1575420032,13.30,189.00,23.00,1,1,1,13.3
Status,1635830348000,33,6,1,32,1575420032,18.00,296.00,61.00,1,1,1,18.0
Status,1635830348000,33,7,1,24,1575420032,0.00,45.00,16.00,0,1,1,0.0
Status,1635830348000,33,8,1,25,1575420032,0.00,125.00,4.00,0,1,1,0.0
Status,1635830348000,33,9,3,5,1602562560,17.50,313.00,34.00,1,1,0,17.5
Status,1635830348000,33,10,3,4,1605374976,16.20,14.00,27.00,1,1,0,16.2
Status,1635830348000,33,11,3,14,1598062464,0.00,82.00,21.00,0,1,0,0.0
Status,1635830348000,33,12,3,6,1599750016,0.00,261.00,2.00,0,1,0,0.0
Status,1635830348000,33,13,3,18,1600312448,0.00,171.00,25.00,0,1,0,0.0
Status,1635830348000,33,14,3,15,1602000000,0.00,136.00,19.00,0,1,0,0.0
Status,1635830348000,33,15,3,20,1603124992,0.00,323.00,35.00,0,1,0,0.0
Status,1635830348000,33,16,3,19,1603687552,0.00,210.00,66.00,0,1,0,0.0
Status,1635830348000,33,17,5,16,1561097984,23.00,28.00,54.00,1,1,0,23.0
Status,1635830348000,33,18,5,12,1561097984,17.90,215.00,54.00,1,1,0,17.9
Status,1635830348000,33,19,5,11,1561097984,20.30,296.00,39.00,1,1,0,20.3
Status,1635830348000,33,20,5,9,1561097984,19.30,19.00,77.00,0,1,0,19.3
Status,1635830348000,33,21,5,6,1561097984,19.30,26.00,63.00,0,1,0,19.3
Status,1635830348000,33,22,5,1,1561097984,0.00,97.00,13.00,0,1,0,0.0
Status,1635830348000,33,23,5,2,1561097984,0.00,160.00,68.00,0,1,0,0.0
Status,1635830348000,33,24,5,3,1561097984,0.00,115.00,47.00,0,1,0,0.0
Status,1635830348000,33,25,5,5,1561097984,0.00,229.00,59.00,0,1,0,0.0
Status,1635830348000,33,26,5,7,1561097984,0.00,149.00,7.00,0,1,0,0.0
Status,1635830348000,33,27,5,8,1561097984,0.00,104.00,50.00,0,1,0,0.0
Status,1635830348000,33,28,5,10,1561097984,0.00,161.00,10.00,0,1,0,0.0
Status,1635830348000,33,29,5,13,1561097984,0.00,91.00,61.00,0,1,0,0.0
Status,1635830348000,33,30,5,14,1561097984,0.00,281.00,14.00,0,1,0,0.0
Status,1635830348000,33,31,5,21,1561097984,0.00,7.00,42.00,0,1,0,0.0
Status,1635830348000,33,32,5,22,1561097984,0.00,57.00,14.00,0,1,0,0.0
OrientationDeg,1635830349438,3535189702145,283,-5,-47
Fix,GPS,18.6581330,78.1161816,248.265076,0.000000,29.269989,0.000000,1635830349000,3.4690201,0.0,3533745218078
OrientationDeg,1635830349454,3535205702145,283,-5,-47
Status,1635830349000,33,0,1,8,1575420032,15.70,298.00,12.00,0,1,1,15.7
Status,1635830349000,33,1,1,10,1575420032,21.10,4.00,43.00,1,1,1,21.1
Status,1635830349000,33,2,1,18,1575420032,15.90,135.00,45.00,1,1,1,15.9
Status,1635830349000,33,3,1,23,1575420032,21.40,52.00,36.00,1,1,1,21.4
Status,1635830349000,33,4,1,27,1575420032,17.10,270.00,28.00,1,1,1,17.1
Status,1635830349000,33,5,1,31,1575420032,13.30,189.00,23.00,1,1,1,13.3
Status,1635830349000,33,6,1,32,1575420032,18.00,296.00,61.00,1,1,1,18.0
Status,1635830349000,33,7,1,24,1575420032,0.00,45.00,16.00,0,1,1,0.0
